8,7,0:0,1:0,1.99756:0.0697565,2.99513:0.139513,2.42155:0.958665,1.42399:0.888909,0.426424:0.819152,-12.5,-11.0207,0.563
8,7,0:0,1:0,1.99452:0.104528,2.98904:0.209057,2.4444:1.04773,1.45186:0.925858,0.46417:0.769424,-12.5,-10.2954,0.546
