6,7,0:0,1:0,0.51519:0.87462,0.000152305:1.73179,-0.999695:1.71433,-1.48451:0.839715,-0.484657:0.857167,-12.5,-11.4649,0.422
6,7,0:0,1:0,0.5:0.866025,-0.5:0.866025,-1.49985:0.848573,-1.99985:-0.0174524,-1:8.36975e-16,-12.5,-11.3891,0.421
