0,0,1.5708,0,1.5708,0,1.5708,0,00
0,0,1.5708,0,1.5708,0,1.5708,0,00
0,0,1.5708,0,1.5708,0,1.5708,0,00
0,0,1.5708,0,1.5708,0,1.5708,0,00
0,0,1.5708,0,1.5708,0,1.5708,0,00
0,0,1.5708,0,1.5708,0,1.5708,0,00
0,0,1.5708,0,1.5708,0,1.5708,0,00
0,0,1.5708,0,1.5708,0,1.5708,0,00
0,0,1.5708,0,1.5708,0,1.5708,0,00
0,0,1.5708,0,1.5708,0,1.5708,0,00
0,0,1.5708,0,1.5708,0,1.5708,0,00
0,0,1.5708,0,1.5708,0,1.5708,0,00
0,0,1.5708,0,1.5708,0,1.5708,0,00
0,0,1.5708,0,1.5708,0,1.5708,0,00
0,0,1.5708,0,1.5708,0,1.5708,0,00
0,0,1.5708,0,1.5708,0,1.5708,0,00
0,0,1.5708,0,1.5708,0,1.5708,0,00
0,0,1.5708,0,1.5708,0,1.5708,0,00
0,0,1.5708,0,1.5708,0,1.5708,0,00
0,0,1.5708,0,1.5708,0,1.5708,0,00
