0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,00
0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,00
0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,00
0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,00
0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,00
0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,00
0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,00
0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,00
0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,00
0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,0.125664,00
