0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,00
0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,00
0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,00
0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,00
0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,00
0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,00
0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,00
0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,00
0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,00
0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,00
0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,00
0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,00
0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,00
0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,00
0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,00
0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,00
0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,00
0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,00
0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,00
0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,0.251327,00
